equihash_params,miners,sol_per_sec,target_spacing,propagation_delay,pow_profile,seed,mean,p10,p50,p90,p99,orphans,orphan_rate,efficiency,convergence_height
regtest,80,7572.862991367,75,5.000000,mainnet,34,110.191465,11.880472,76.830870,249.594081,501.515722,431,0.043100000,0.958680855,19
regtest,80,7572.862991367,75,5.000000,mainnet,35,110.792463,11.803112,78.042247,254.644444,512.195461,459,0.045900000,0.956114351,82
regtest,80,7572.862991367,75,5.000000,mainnet,36,109.772788,11.276909,76.491760,251.650717,510.047393,451,0.045100000,0.956846235,74
regtest,80,7572.862991367,75,5.000000,mainnet,37,110.319156,11.655185,75.300759,254.836558,507.499467,442,0.044200000,0.957670944,97
regtest,80,7572.862991367,75,5.000000,mainnet,38,110.602950,11.477870,76.016625,258.758086,506.114328,441,0.044100000,0.957762666,65
regtest,80,7572.862991367,75,5.000000,mainnet,39,111.469514,11.837328,77.349108,256.216934,510.967087,456,0.045600000,0.956388676,166
regtest,80,7572.862991367,75,5.000000,mainnet,40,111.749603,12.189656,78.662973,256.595125,513.189627,489,0.048900000,0.953379731,239
regtest,80,7572.862991367,75,5.000000,mainnet,41,110.922043,11.660971,76.771570,255.614405,515.597330,413,0.041300000,0.960338039,111
regtest,80,7572.862991367,75,5.000000,mainnet,42,111.727210,11.929777,77.014482,256.095043,521.633020,448,0.044800000,0.957120980,21
regtest,80,7572.862991367,75,5.000000,mainnet,43,109.722398,11.150001,75.849599,256.101850,491.546687,439,0.043900000,0.957946163,56
regtest,80,7572.862991367,75,5.000000,mainnet,44,111.304675,12.047387,77.644495,257.226097,511.164849,464,0.046400000,0.955657492,42
regtest,80,7572.862991367,75,5.000000,mainnet,45,109.891888,11.350849,76.163364,255.701014,511.560190,471,0.047100000,0.955018623,23
regtest,80,7572.862991367,75,5.000000,mainnet,46,110.711482,11.579063,77.551480,252.637031,505.635551,458,0.045800000,0.956205775,18
regtest,80,7572.862991367,75,5.000000,mainnet,47,111.467061,11.719449,76.334657,257.760251,515.809961,428,0.042800000,0.958956655,68
regtest,80,7572.862991367,75,5.000000,mainnet,48,112.413891,12.017409,77.382273,256.456120,531.111976,464,0.046400000,0.955657492,44
regtest,80,7572.862991367,75,5.000000,mainnet,49,114.231382,12.393598,79.131853,264.969470,522.786706,443,0.044300000,0.957579240,70
regtest,80,7572.862991367,75,5.000000,mainnet,50,111.026457,11.159970,76.614718,259.086327,512.390350,447,0.044700000,0.957212597,79
regtest,80,7572.862991367,75,5.000000,mainnet,51,113.772271,12.114100,77.906600,260.399997,532.474218,431,0.043100000,0.958680855,48
regtest,80,7572.862991367,75,5.000000,mainnet,52,110.718227,11.466364,76.744170,255.275147,517.115634,399,0.039900000,0.961630926,17
regtest,80,7572.862991367,75,5.000000,mainnet,53,110.999184,11.642121,77.582339,255.795019,501.840782,449,0.044900000,0.957029381,44
regtest,80,7572.862991367,75,5.000000,mainnet,54,112.019259,11.324704,78.133700,257.711418,499.094165,422,0.042200000,0.959508732,106
regtest,80,7572.862991367,75,5.000000,mainnet,55,110.639489,11.564638,77.038760,254.527783,520.029980,468,0.046800000,0.955292319,21
regtest,80,7572.862991367,75,5.000000,mainnet,56,109.500235,11.652038,76.026477,254.023808,492.944605,458,0.045800000,0.956205775,76
regtest,80,7572.862991367,75,5.000000,mainnet,57,111.221980,11.976232,77.057053,257.134995,517.255829,440,0.044000000,0.957854406,48
regtest,80,7572.862991367,75,5.000000,mainnet,58,110.167202,12.025340,76.261442,255.183439,511.589881,409,0.040900000,0.960707080,32
regtest,80,7572.862991367,75,5.000000,mainnet,59,111.389678,12.122179,77.291285,254.787712,511.937182,446,0.044600000,0.957304231,36
regtest,80,7572.862991367,75,5.000000,mainnet,60,111.423099,12.253777,77.086088,259.973313,505.109569,422,0.042200000,0.959508732,81
regtest,80,7572.862991367,75,5.000000,mainnet,61,109.891982,12.410026,75.346840,255.814465,500.548811,424,0.042400000,0.959324635,18
regtest,80,7572.862991367,75,5.000000,mainnet,62,111.464857,12.188603,79.179673,255.389744,516.210029,421,0.042100000,0.959600806,17
regtest,80,7572.862991367,75,5.000000,mainnet,63,111.812211,11.278781,76.343000,255.556821,511.872504,406,0.040600000,0.960984048,23
regtest,80,7572.862991367,75,5.000000,mainnet,64,112.216558,11.412554,78.295971,257.794049,513.069338,493,0.049300000,0.953016297,24
regtest,80,7572.862991367,75,5.000000,mainnet,65,110.071881,11.306303,76.163186,250.429480,516.441929,453,0.045300000,0.956663159,95
regtest,80,7572.862991367,75,5.000000,mainnet,66,112.343026,11.602593,76.670247,262.443596,496.825068,441,0.044100000,0.957762666,17
regtest,80,7572.862991367,75,5.000000,mainnet,67,111.818816,11.288491,76.391223,256.464473,535.564290,407,0.040700000,0.960891708,19
regtest,80,7572.862991367,75,5.000000,mainnet,68,112.427994,11.888439,78.803630,259.198836,513.397204,440,0.044000000,0.957854406,17
regtest,80,7572.862991367,75,5.000000,mainnet,69,113.899655,11.611329,79.145311,264.371498,536.108653,452,0.045200000,0.956754688,74
regtest,80,7572.862991367,75,5.000000,mainnet,70,110.215482,11.630568,74.803816,253.718375,537.878391,449,0.044900000,0.957029381,26
regtest,80,7572.862991367,75,5.000000,mainnet,71,110.634255,11.756299,75.898946,256.959241,514.010983,450,0.045000000,0.956937799,23
regtest,80,7572.862991367,75,5.000000,mainnet,72,111.729835,11.672094,78.368213,257.339236,511.373633,411,0.041100000,0.960522524,36
regtest,80,7572.862991367,75,5.000000,mainnet,73,112.152516,12.370572,77.442820,253.621567,525.261808,449,0.044900000,0.957029381,26
regtest,80,7572.862991367,75,5.000000,mainnet,74,113.227309,12.254936,78.857159,262.226208,521.533111,471,0.047100000,0.955018623,184
regtest,80,7572.862991367,75,5.000000,mainnet,75,111.443965,11.633771,76.672080,255.178518,511.292468,407,0.040700000,0.960891708,52
regtest,80,7572.862991367,75,5.000000,mainnet,76,110.286386,11.068464,76.705950,255.919419,505.519799,463,0.046300000,0.955748829,102
regtest,80,7572.862991367,75,5.000000,mainnet,77,110.157276,11.358773,76.914805,251.431558,504.151595,454,0.045400000,0.956571647,34
regtest,80,7572.862991367,75,5.000000,mainnet,78,111.749330,11.773803,77.862587,256.129998,505.928220,455,0.045500000,0.956480153,111
regtest,80,7572.862991367,75,5.000000,mainnet,79,112.699118,12.208022,78.005124,259.299682,514.269997,491,0.049100000,0.953197979,125
regtest,80,7572.862991367,75,5.000000,mainnet,80,110.811688,11.613505,76.600449,255.125747,521.895418,436,0.043600000,0.958221541,39
regtest,80,7572.862991367,75,5.000000,mainnet,81,111.273808,11.672213,77.611250,254.878106,506.637946,441,0.044100000,0.957762666,23
regtest,80,7572.862991367,75,5.000000,mainnet,82,111.773979,12.014765,76.899196,259.425686,518.024042,428,0.042800000,0.958956655,22
regtest,80,7572.862991367,75,5.000000,mainnet,83,113.133620,12.333296,78.326517,259.097546,517.135269,454,0.045400000,0.956571647,36
regtest,80,7572.862991367,75,5.000000,mainnet,84,111.975944,11.333852,77.024613,255.000881,544.826136,418,0.041800000,0.959877136,20
regtest,80,7572.862991367,75,5.000000,mainnet,85,109.353259,11.485579,75.471416,251.892089,485.101918,471,0.047100000,0.955018623,17
regtest,80,7572.862991367,75,5.000000,mainnet,86,110.219192,11.397434,75.758290,254.599319,504.525947,466,0.046600000,0.955474871,23
regtest,80,7572.862991367,75,5.000000,mainnet,87,111.179700,11.237589,76.902450,258.730139,517.510296,448,0.044800000,0.957120980,153
regtest,80,7572.862991367,75,5.000000,mainnet,88,110.283435,11.637282,77.145611,255.246668,505.684006,440,0.044000000,0.957854406,22
regtest,80,7572.862991367,75,5.000000,mainnet,89,111.792073,11.340879,75.892522,264.378391,523.422488,451,0.045100000,0.956846235,17
regtest,80,7572.862991367,75,5.000000,mainnet,90,111.902542,11.876696,77.968874,259.671617,510.255370,419,0.041900000,0.959785008,20
regtest,80,7572.862991367,75,5.000000,mainnet,91,110.924619,11.464192,76.578763,256.849018,523.353087,454,0.045400000,0.956571647,18
regtest,80,7572.862991367,75,5.000000,mainnet,92,110.059647,11.448999,75.108779,254.247664,518.762654,429,0.042900000,0.958864704,19
regtest,80,7572.862991367,75,5.000000,mainnet,93,107.428366,11.558192,73.663469,249.345698,497.152452,441,0.044100000,0.957762666,118
regtest,80,7572.862991367,75,5.000000,mainnet,94,113.052774,12.072026,79.495128,256.403093,515.189341,445,0.044500000,0.957395883,60
regtest,80,7572.862991367,75,5.000000,mainnet,95,111.145539,11.913166,77.835888,255.860169,507.236574,462,0.046200000,0.955840184,110
regtest,80,7572.862991367,75,5.000000,mainnet,96,111.638434,10.848315,76.150516,256.747953,522.049708,475,0.047500000,0.954653938,99
regtest,80,7572.862991367,75,5.000000,mainnet,97,111.612597,11.868687,78.740874,259.138868,492.080842,402,0.040200000,0.961353586,23
regtest,80,7572.862991367,75,5.000000,mainnet,98,110.556413,11.696553,76.554243,253.741219,507.615085,467,0.046700000,0.955383587,133
regtest,80,7572.862991367,75,5.000000,mainnet,99,111.828017,11.816149,76.348814,258.701149,520.769808,440,0.044000000,0.957854406,91
regtest,80,7572.862991367,75,5.000000,mainnet,100,109.766817,11.863662,76.819208,249.245741,500.454975,408,0.040800000,0.960799385,30
regtest,80,7572.862991367,75,10.000000,mainnet,1,112.041490,11.937044,77.043553,257.255960,506.806831,911,0.091100000,0.916506278,28
regtest,80,7572.862991367,75,10.000000,mainnet,2,112.507930,11.932683,77.096487,261.594246,512.827104,857,0.085700000,0.921064751,81
regtest,80,7572.862991367,75,10.000000,mainnet,3,109.250319,11.877467,76.469636,249.633362,480.710131,885,0.088500000,0.918695452,17
regtest,80,7572.862991367,75,10.000000,mainnet,4,111.969617,12.316010,78.722644,253.874864,503.811689,865,0.086500000,0.920386562,49
regtest,80,7572.862991367,75,10.000000,mainnet,5,111.564360,11.298058,77.953734,257.345196,508.395595,935,0.093500000,0.914494742,46
regtest,80,7572.862991367,75,10.000000,mainnet,6,110.873119,11.362022,76.583429,257.246969,497.979799,876,0.087600000,0.919455682,40
regtest,80,7572.862991367,75,10.000000,mainnet,7,111.897578,11.967999,78.704037,256.792092,505.503753,917,0.091700000,0.916002565,44
regtest,80,7572.862991367,75,10.000000,mainnet,8,111.663365,11.438149,78.442011,256.607429,524.400387,876,0.087600000,0.919455682,63
regtest,80,7572.862991367,75,10.000000,mainnet,9,110.016810,11.426270,74.619912,255.714802,492.766361,909,0.090900000,0.916674306,27
regtest,80,7572.862991367,75,10.000000,mainnet,10,110.736310,11.492409,77.384499,254.281128,503.314068,883,0.088300000,0.918864284,17
regtest,80,7572.862991367,75,10.000000,mainnet,11,108.240535,11.386668,74.485624,248.720618,498.519946,900,0.090000000,0.917431193,79
regtest,80,7572.862991367,75,10.000000,mainnet,12,111.418272,11.175811,76.921548,260.708048,506.133912,869,0.086900000,0.920047842,32
regtest,80,7572.862991367,75,10.000000,mainnet,13,109.958281,11.926840,77.588744,250.537442,493.744139,910,0.091000000,0.916590284,99
regtest,80,7572.862991367,75,10.000000,mainnet,14,111.242430,12.143573,77.222925,256.464093,510.653418,838,0.083800000,0.922679461,28
regtest,80,7572.862991367,75,10.000000,mainnet,15,109.892333,11.697683,74.676455,256.477487,523.925822,884,0.088400000,0.918779860,30
regtest,80,7572.862991367,75,10.000000,mainnet,16,110.731134,11.748565,76.069850,259.005066,519.702855,922,0.092200000,0.915583227,44
regtest,80,7572.862991367,75,10.000000,mainnet,17,112.096986,11.268035,78.217725,256.472131,515.607641,872,0.087200000,0.919793966,68
regtest,80,7572.862991367,75,10.000000,mainnet,18,113.528167,10.876351,78.207399,262.719674,533.330591,908,0.090800000,0.916758343,54
regtest,80,7572.862991367,75,10.000000,mainnet,19,111.614878,11.428109,79.394027,253.078797,499.003282,877,0.087700000,0.919371150,52
regtest,80,7572.862991367,75,10.000000,mainnet,20,110.293811,12.385217,76.402756,251.244790,506.348178,872,0.087200000,0.919793966,74
regtest,80,7572.862991367,75,10.000000,mainnet,21,110.414893,11.375973,77.790629,253.874489,507.615222,898,0.089800000,0.917599560,21
regtest,80,7572.862991367,75,10.000000,mainnet,22,110.421922,11.783917,76.241948,259.390507,507.812361,915,0.091500000,0.916170408,17
regtest,80,7572.862991367,75,10.000000,mainnet,23,111.721314,11.774329,76.536312,258.448131,528.366831,859,0.085900000,0.920895110,17
regtest,80,7572.862991367,75,10.000000,mainnet,24,111.327662,11.839697,78.083812,256.665054,498.932624,817,0.081700000,0.924470741,59
regtest,80,7572.862991367,75,10.000000,mainnet,25,111.288977,11.751475,76.771984,255.475070,521.324052,850,0.085000000,0.921658986,74
regtest,80,7572.862991367,75,10.000000,mainnet,26,110.518981,11.989680,75.706264,257.145938,496.118064,836,0.083600000,0.922849760,21
regtest,80,7572.862991367,75,10.000000,mainnet,27,111.825473,11.242197,77.061998,257.411697,517.186212,872,0.087200000,0.919793966,47
regtest,80,7572.862991367,75,10.000000,mainnet,28,110.872018,11.462704,77.650105,257.135892,499.392825,851,0.085100000,0.921574048,30
regtest,80,7572.862991367,75,10.000000,mainnet,29,111.173029,11.642498,77.227964,259.328387,508.698505,896,0.089600000,0.917767988,128
regtest,80,7572.862991367,75,10.000000,mainnet,30,112.595877,11.852787,78.467951,258.554071,504.446294,906,0.090600000,0.916926462,46
regtest,80,7572.862991367,75,10.000000,mainnet,31,113.260374,12.071726,78.520003,262.493193,540.751179,800,0.080000000,0.925925926,75
regtest,80,7572.862991367,75,10.000000,mainnet,32,110.601738,11.148255,76.468303,256.442929,492.262013,898,0.089800000,0.917599560,47
regtest,80,7572.862991367,75,10.000000,mainnet,33,111.466936,11.749359,76.047140,256.140038,513.211172,901,0.090100000,0.917347032,181
regtest,80,7572.862991367,75,10.000000,mainnet,34,110.255253,11.864062,76.665981,251.284800,504.644408,848,0.084800000,0.921828909,30
regtest,80,7572.862991367,75,10.000000,mainnet,35,111.096008,11.801010,78.372649,254.963245,516.387332,895,0.089500000,0.917852226,35
regtest,80,7572.862991367,75,10.000000,mainnet,36,109.357811,11.184015,76.007415,250.864993,502.038299,901,0.090100000,0.917347032,74
regtest,80,7572.862991367,75,10.000000,mainnet,37,110.266758,12.048677,75.765184,252.390711,511.922820,906,0.090600000,0.916926462,88
regtest,80,7572.862991367,75,10.000000,mainnet,38,110.504143,11.470125,75.675480,258.941009,506.114328,902,0.090200000,0.917262888,64
regtest,80,7572.862991367,75,10.000000,mainnet,39,111.427374,11.789121,76.930339,256.224052,507.758643,901,0.090100000,0.917347032,99
regtest,80,7572.862991367,75,10.000000,mainnet,40,110.509658,12.158516,78.333434,253.544847,500.000898,949,0.094900000,0.913325418,23
regtest,80,7572.862991367,75,10.000000,mainnet,41,110.278061,11.473877,76.686369,252.098320,513.811402,900,0.090000000,0.917431193,20
regtest,80,7572.862991367,75,10.000000,mainnet,42,111.752578,11.950629,78.063680,257.216064,521.185715,900,0.090000000,0.917431193,21
regtest,80,7572.862991367,75,10.000000,mainnet,43,109.630401,11.026809,75.777976,257.694005,484.519841,845,0.084500000,0.922083910,107
regtest,80,7572.862991367,75,10.000000,mainnet,44,113.241247,12.589228,79.691330,262.312852,514.316806,856,0.085600000,0.921149595,42
regtest,80,7572.862991367,75,10.000000,mainnet,45,110.514427,11.737133,76.284729,256.828485,512.012119,945,0.094500000,0.913659205,23
regtest,80,7572.862991367,75,10.000000,mainnet,46,110.455872,11.532699,76.691069,254.614368,516.590653,890,0.089000000,0.918273646,26
regtest,80,7572.862991367,75,10.000000,mainnet,47,111.488746,11.565796,76.308542,257.369810,504.720809,923,0.092300000,0.915499405,66
regtest,80,7572.862991367,75,10.000000,mainnet,48,111.424194,12.054502,77.171976,253.997695,517.556860,881,0.088100000,0.919033177,44
regtest,80,7572.862991367,75,10.000000,mainnet,49,113.139524,12.134068,77.931179,264.076198,514.453060,944,0.094400000,0.913742690,68
regtest,80,7572.862991367,75,10.000000,mainnet,50,111.939524,11.329898,77.188519,260.044969,524.826970,846,0.084600000,0.921998894,46
regtest,80,7572.862991367,75,10.000000,mainnet,51,112.373927,12.094214,77.326581,257.489213,522.190728,894,0.089400000,0.917936479,42
regtest,80,7572.862991367,75,10.000000,mainnet,52,111.393414,11.825607,77.822018,256.391736,527.840531,846,0.084600000,0.921998894,17
regtest,80,7572.862991367,75,10.000000,mainnet,53,112.414852,11.868220,78.867146,258.545113,503.765655,881,0.088100000,0.919033177,55
regtest,80,7572.862991367,75,10.000000,mainnet,54,112.389118,11.834485,77.827429,260.846610,514.153216,924,0.092400000,0.915415599,135
regtest,80,7572.862991367,75,10.000000,mainnet,55,110.126557,11.771897,77.373833,251.267745,520.519064,945,0.094500000,0.913659205,21
regtest,80,7572.862991367,75,10.000000,mainnet,56,109.722511,11.370722,75.674504,256.659450,502.036948,898,0.089800000,0.917599560,76
regtest,80,7572.862991367,75,10.000000,mainnet,57,110.973479,11.521891,76.442367,256.550253,519.202886,890,0.089000000,0.918273646,47
regtest,80,7572.862991367,75,10.000000,mainnet,58,110.273109,11.339900,75.875502,256.511580,510.418055,883,0.088300000,0.918864284,28
regtest,80,7572.862991367,75,10.000000,mainnet,59,111.612905,11.899141,76.385843,257.419562,518.379303,911,0.091100000,0.916506278,17
regtest,80,7572.862991367,75,10.000000,mainnet,60,112.586886,12.016260,78.443475,258.673193,515.126394,854,0.085400000,0.921319329,90
regtest,80,7572.862991367,75,10.000000,mainnet,61,110.597379,12.115110,76.286040,257.762189,499.293862,905,0.090500000,0.917010546,18
regtest,80,7572.862991367,75,10.000000,mainnet,62,110.945634,11.895798,78.218645,251.791034,506.927899,862,0.086200000,0.920640766,17
regtest,80,7572.862991367,75,10.000000,mainnet,63,111.395671,11.539122,76.349048,254.695946,507.507592,846,0.084600000,0.921998894,46
regtest,80,7572.862991367,75,10.000000,mainnet,64,113.527282,11.873631,78.792244,260.587758,521.847965,925,0.092500000,0.915331808,128
regtest,80,7572.862991367,75,10.000000,mainnet,65,110.382612,10.932491,75.581498,253.113989,528.277210,857,0.085700000,0.921064751,89
regtest,80,7572.862991367,75,10.000000,mainnet,66,111.427653,11.459128,76.482623,259.663475,496.732177,866,0.086600000,0.920301859,57
regtest,80,7572.862991367,75,10.000000,mainnet,67,111.912980,11.037164,76.836164,255.881463,525.832375,875,0.087500000,0.919540230,52
regtest,80,7572.862991367,75,10.000000,mainnet,68,112.578107,11.952547,79.146806,260.349559,509.868030,879,0.087900000,0.919202133,17
